省市区名,地市名,县市区名,县市区代码
湖北省,孝感市,大悟县,420922
湖北省,孝感市,云梦县,420923
湖北省,孝感市,[汉川县],420924
湖北省,孝感市,应城市,420981
湖北省,孝感市,安陆市,420982
湖北省,孝感市,[广水市],420983
湖北省,孝感市,汉川市,420984
湖北省,荆州市,沙市区,421002
湖北省,荆州市,荆州区,421003
湖北省,荆州市,[江陵区],421004
湖北省,荆州市,[松滋县],421021
湖北省,荆州市,公安县,421022
湖北省,荆州市,监利县,421023
湖北省,荆州市,[京山县],421024
湖北省,荆州市,石首市,421081
湖北省,荆州市,[钟祥市(锺祥市)],421082
湖北省,荆州市,洪湖市,421083
湖北省,荆州市,[天门市],421084
湖北省,荆州市,[潜江市],421085
湖北省,荆州市,[仙桃市],421086
湖北省,荆州市,松滋市,421087
湖北省,黄冈市,黄州区,421102
湖北省,黄冈市,团风县,421121
湖北省,黄冈市,红安县,421122
湖北省,黄冈市,罗田县,421123
湖北省,黄冈市,英山县,421124
湖北省,黄冈市,浠水县,421125
湖北省,黄冈市,蕲春县,421126
湖北省,黄冈市,黄梅县,421127
湖北省,黄冈市,麻城市,421181
湖北省,黄冈市,武穴市,421182
湖北省,咸宁市,咸安区,421202
湖北省,咸宁市,嘉鱼县,421221
湖北省,咸宁市,通城县,421222
湖北省,咸宁市,崇阳县,421223
湖北省,咸宁市,通山县,421224
湖北省,咸宁市,赤壁市,421281
湖北省,随州市,[曾都区],421302
湖北省,随州市,曾都区,421303
湖北省,随州市,随县,421321
湖北省,随州市,广水市,421381
湖北省,[黄冈地区],[麻城市],422101
湖北省,[黄冈地区],[武穴市],422102
湖北省,[黄冈地区],[黄州市],422103
湖北省,[黄冈地区],[黄冈县],422121
湖北省,[黄冈地区],[新洲县],422122
湖北省,[黄冈地区],[红安县],422123
湖北省,[黄冈地区],[麻城县],422124
湖北省,[黄冈地区],[罗田县],422125
湖北省,[黄冈地区],[英山县],422126
湖北省,[黄冈地区],[浠水县],422127
湖北省,[黄冈地区],[蕲春县],422128
湖北省,[黄冈地区],[广济县],422129
湖北省,[黄冈地区],[黄梅县],422130
湖北省,[黄冈地区],[鄂城县],422131
湖北省,[孝感地区],[孝感市],422201
湖北省,[孝感地区],[应城市],422202
湖北省,[孝感地区],[安陆市],422203
湖北省,[孝感地区],[广水市],422204
湖北省,[孝感地区],[孝感县],422221
湖北省,[孝感地区],[黄陂县],422222
湖北省,[孝感地区],[大悟县],422223
湖北省,[孝感地区],[应山县],422224
湖北省,[孝感地区],[安陆县],422225
湖北省,[孝感地区],[云梦县],422226
湖北省,[孝感地区],[应城县],422227
湖北省,[孝感地区],[汉川县],422228
湖北省,[咸宁地区],[咸宁市],422301
湖北省,[咸宁地区],[蒲圻市],422302
湖北省,[咸宁地区],[咸宁县],422321
湖北省,[咸宁地区],[嘉鱼县],422322
湖北省,[咸宁地区],[蒲圻县],422323
湖北省,[咸宁地区],[通城县],422324
湖北省,[咸宁地区],[崇阳县],422325
湖北省,[咸宁地区],[通山县],422326
湖北省,[咸宁地区],[阳新县],422327
湖北省,[荆州地区],[仙桃市],422401
湖北省,[荆州地区],[石首市],422402
湖北省,[荆州地区],[洪湖市],422403
湖北省,[荆州地区],[天门市],422404
湖北省,[荆州地区],[潜江市],422405
湖北省,[荆州地区],[钟祥市(锺祥市)],422406
湖北省,[荆州地区],[江陵县],422421
湖北省,[荆州地区],[松滋县],422422
湖北省,[荆州地区],[公安县],422423
湖北省,[荆州地区],[石首县],422424
湖北省,[荆州地区],[监利县],422425
湖北省,[荆州地区],[洪湖县],422426
湖北省,[荆州地区],[沔阳县],422427
湖北省,[荆州地区],[天门县],422428
湖北省,[荆州地区],[潜江县],422429
湖北省,[荆州地区],[荆门县],422430
湖北省,[荆州地区],[钟祥县(锺祥县)],422431
湖北省,[荆州地区],[京山县],422432
湖北省,[襄阳地区],[随州市],422501
湖北省,[襄阳地区],[老河口市],422502
湖北省,[襄阳地区],[襄阳县],422521
湖北省,[襄阳地区],[枣阳县],422522
湖北省,[襄阳地区],[随县],422523
湖北省,[襄阳地区],[宜城县],422524
湖北省,[襄阳地区],[南漳县],422525
湖北省,[襄阳地区],[光化县],422526
湖北省,[襄阳地区],[谷城县],422527
湖北省,[襄阳地区],[保康县],422528
湖北省,[郧阳地区],[丹江口市],422601
湖北省,[郧阳地区],[均县],422621
湖北省,[郧阳地区],[郧县],422622
湖北省,[郧阳地区],[郧西县],422623
湖北省,[郧阳地区],[竹山县],422624
湖北省,[郧阳地区],[竹溪县],422625
湖北省,[郧阳地区],[房县],422626
湖北省,[郧阳地区],[神农架林区],422627
湖北省,[宜昌地区],[枝城市],422701
湖北省,[宜昌地区],[当阳市],422702
湖北省,[宜昌地区],[宜昌县],422721
湖北省,[宜昌地区],[宜都县],422722
湖北省,[宜昌地区],[枝江县],422723
湖北省,[宜昌地区],[当阳县],422724
湖北省,[宜昌地区],[远安县],422725
湖北省,[宜昌地区],[兴山县],422726
湖北省,[宜昌地区],[秭归县],422727
湖北省,[宜昌地区],[长阳土家族自治县],422728
湖北省,[宜昌地区],[五峰土家族自治县],422729
湖北省,恩施土家族苗族自治州,恩施市,422801
湖北省,恩施土家族苗族自治州,利川市,422802
湖北省,恩施土家族苗族自治州,[恩施县],422821
湖北省,恩施土家族苗族自治州,建始县,422822
湖北省,恩施土家族苗族自治州,巴东县,422823
湖北省,恩施土家族苗族自治州,[利川县],422824
湖北省,恩施土家族苗族自治州,宣恩县,422825
湖北省,恩施土家族苗族自治州,咸丰县,422826
湖北省,恩施土家族苗族自治州,来凤县,422827
湖北省,恩施土家族苗族自治州,鹤峰县,422828
湖北省,恩施土家族苗族自治州,[神农架林区],422921
湖北省,恩施土家族苗族自治州,[随州市],429001
湖北省,恩施土家族苗族自治州,[老河口市],429002
湖北省,恩施土家族苗族自治州,[枣阳市],429003
湖北省,恩施土家族苗族自治州,仙桃市,429004
湖北省,恩施土家族苗族自治州,潜江市,429005
湖北省,恩施土家族苗族自治州,天门市,429006
湖北省,恩施土家族苗族自治州,[枝城市],429007
湖北省,恩施土家族苗族自治州,[当阳市],429008
湖北省,恩施土家族苗族自治州,[应城市],429009
湖北省,恩施土家族苗族自治州,[安陆市],429010
湖北省,恩施土家族苗族自治州,[广水市],429011
湖北省,恩施土家族苗族自治州,[石首市],429012
湖北省,恩施土家族苗族自治州,[洪湖市],429013
湖北省,恩施土家族苗族自治州,[钟祥市(锺祥市)],429014
湖北省,恩施土家族苗族自治州,[丹江口市],429015
湖北省,恩施土家族苗族自治州,[大冶市],429016
湖北省,恩施土家族苗族自治州,[宜城市],429017
湖北省,恩施土家族苗族自治州,神农架林区,429021
湖南省,长沙市,芙蓉区,430102
湖南省,长沙市,天心区,430103
湖南省,长沙市,岳麓区,430104
湖南省,长沙市,开福区,430105
湖南省,长沙市,雨花区,430111
湖南省,长沙市,望城区,430112
湖南省,长沙市,[市区],430120
湖南省,长沙市,长沙县,430121
湖南省,长沙市,[望城县],430122
湖南省,长沙市,[浏阳县],430123
湖南省,长沙市,[宁乡县],430124
湖南省,长沙市,浏阳市,430181
湖南省,长沙市,宁乡市,430182
湖南省,株洲市,荷塘区,430202
湖南省,株洲市,芦淞区,430203
湖南省,株洲市,石峰区,430204
湖南省,株洲市,天元区,430211
湖南省,株洲市,渌口区,430212
湖南省,株洲市,[醴陵市],430219
湖南省,株洲市,[市区],430220
湖南省,株洲市,[株洲县],430221
湖南省,株洲市,[醴陵县],430222
湖南省,株洲市,攸县,430223
湖南省,株洲市,茶陵县,430224
湖南省,株洲市,炎陵县,430225
湖南省,株洲市,醴陵市,430281
湖南省,湘潭市,雨湖区,430302
湖南省,湘潭市,[湘江区],430303
湖南省,湘潭市,岳塘区,430304
湖南省,湘潭市,[板塘区],430305
湖南省,湘潭市,[韶山区],430306
湖南省,湘潭市,[郊区],430311
湖南省,湘潭市,[韶山区],430312
湖南省,湘潭市,湘潭县,430321
湖南省,湘潭市,[湘乡县],430322
湖南省,湘潭市,湘乡市,430381
湖南省,湘潭市,韶山市,430382
湖南省,衡阳市,[江东区],430402
湖南省,衡阳市,[城南区],430403
湖南省,衡阳市,[城北区],430404
湖南省,衡阳市,珠晖区,430405
湖南省,衡阳市,雁峰区,430406
湖南省,衡阳市,石鼓区,430407
湖南省,衡阳市,蒸湘区,430408
湖南省,衡阳市,[郊区],430411
湖南省,衡阳市,南岳区,430412
湖南省,衡阳市,衡阳县,430421
湖南省,衡阳市,衡南县,430422
湖南省,衡阳市,衡山县,430423
湖南省,衡阳市,衡东县,430424
湖南省,衡阳市,[常宁县],430425
湖南省,衡阳市,祁东县,430426
湖南省,衡阳市,[耒阳县],430427
湖南省,衡阳市,耒阳市,430481
湖南省,衡阳市,常宁市,430482
湖南省,邵阳市,双清区,430502
湖南省,邵阳市,大祥区,430503
湖南省,邵阳市,[桥头区],430504
湖南省,邵阳市,北塔区,430511
湖南省,邵阳市,邵东县,430521
湖南省,邵阳市,新邵县,430522
湖南省,邵阳市,邵阳县,430523
湖南省,邵阳市,隆回县,430524
湖南省,邵阳市,洞口县,430525
湖南省,邵阳市,[武冈县],430526
湖南省,邵阳市,绥宁县,430527
湖南省,邵阳市,新宁县,430528
湖南省,邵阳市,城步苗族自治县,430529
湖南省,邵阳市,武冈市,430581
湖南省,岳阳市,岳阳楼区,430602
湖南省,岳阳市,云溪区,430603
湖南省,岳阳市,君山区,430611
湖南省,岳阳市,岳阳县,430621
湖南省,岳阳市,[临湘县],430622
湖南省,岳阳市,华容县,430623
湖南省,岳阳市,湘阴县,430624
湖南省,岳阳市,[汨罗县],430625
湖南省,岳阳市,平江县,430626
湖南省,岳阳市,汨罗市,430681
湖南省,岳阳市,临湘市,430682
湖南省,常德市,武陵区,430702
湖南省,常德市,鼎城区,430703
湖南省,常德市,安乡县,430721
湖南省,常德市,汉寿县,430722
湖南省,常德市,澧县,430723
湖南省,常德市,临澧县,430724
湖南省,常德市,桃源县,430725
湖南省,常德市,石门县,430726
湖南省,常德市,[慈利县],430727
湖南省,常德市,津市市,430781
湖南省,张家界市,永定区,430802
湖南省,张家界市,武陵源区,430811
湖南省,张家界市,慈利县,430821
湖南省,张家界市,桑植县,430822
湖南省,益阳市,资阳区,430902
湖南省,益阳市,赫山区,430903
湖南省,益阳市,南县,430921
湖南省,益阳市,桃江县,430922
湖南省,益阳市,安化县,430923
湖南省,益阳市,沅江市,430981
湖南省,郴州市,北湖区,431002
湖南省,郴州市,苏仙区,431003
湖南省,郴州市,桂阳县,431021
湖南省,郴州市,宜章县,431022
湖南省,郴州市,永兴县,431023
湖南省,郴州市,嘉禾县,431024
湖南省,郴州市,临武县,431025
湖南省,郴州市,汝城县,431026
湖南省,郴州市,桂东县,431027
湖南省,郴州市,安仁县,431028
湖南省,郴州市,资兴市,431081
湖南省,永州市,零陵区,431102
湖南省,永州市,冷水滩区,431103
湖南省,永州市,祁阳县,431121
湖南省,永州市,东安县,431122
湖南省,永州市,双牌县,431123
湖南省,永州市,道县,431124
湖南省,永州市,江永县,431125
湖南省,永州市,宁远县,431126
湖南省,永州市,蓝山县,431127
湖南省,永州市,新田县,431128
湖南省,永州市,江华瑶族自治县,431129
湖南省,怀化市,鹤城区,431202
湖南省,怀化市,中方县,431221
湖南省,怀化市,沅陵县,431222
湖南省,怀化市,辰溪县,431223
湖南省,怀化市,溆浦县,431224
湖南省,怀化市,会同县,431225
湖南省,怀化市,麻阳苗族自治县,431226
湖南省,怀化市,新晃侗族自治县,431227
湖南省,怀化市,芷江侗族自治县,431228
湖南省,怀化市,靖州苗族侗族自治县,431229
湖南省,怀化市,通道侗族自治县,431230
湖南省,怀化市,洪江市,431281
湖南省,娄底市,娄星区,431302
湖南省,娄底市,双峰县,431321
湖南省,娄底市,新化县,431322
湖南省,娄底市,冷水江市,431381
湖南省,娄底市,涟源市,431382
湖南省,[湘潭地区],[湘潭县],432121
湖南省,[湘潭地区],[湘乡县],432122
湖南省,[湘潭地区],[醴陵县],432123
湖南省,[湘潭地区],[浏阳县],432124
湖南省,[湘潭地区],[攸县],432125
湖南省,[湘潭地区],[茶陵县],432126
湖南省,[湘潭地区],[酃县],432127
湖南省,[湘潭地区],[韶山区],432128
湖南省,[岳阳地区],[岳阳市],432201
湖南省,[岳阳地区],[岳阳县],432221
湖南省,[岳阳地区],[平江县],432222
湖南省,[岳阳地区],[湘阴县],432223
湖南省,[岳阳地区],[汨罗县],432224
湖南省,[岳阳地区],[临湘县],432225
湖南省,[岳阳地区],[华容县],432226
湖南省,[益阳地区],[益阳市],432301
湖南省,[益阳地区],[沅江市],432302
湖南省,[益阳地区],[益阳县],432321
湖南省,[益阳地区],[南县],432322
湖南省,[益阳地区],[沅江县],432323
湖南省,[益阳地区],[宁乡县],432324
湖南省,[益阳地区],[桃江县],432325
湖南省,[益阳地区],[安化县],432326
湖南省,[常德地区],[常德市],432401
湖南省,[常德地区],[津市市],432402
湖南省,[常德地区],[常德县],432421
湖南省,[常德地区],[安乡县],432422
湖南省,[常德地区],[汉寿县],432423
湖南省,[常德地区],[澧县],432424
湖南省,[常德地区],[临澧县],432425
湖南省,[常德地区],[桃源县],432426
湖南省,[常德地区],[石门县],432427
湖南省,[常德地区],[慈利县],432428
湖南省,[娄底地区],[娄底市],432501
湖南省,[娄底地区],[冷水江市],432502
湖南省,[娄底地区],[涟源市],432503
湖南省,[娄底地区],[涟源县],432521
湖南省,[娄底地区],[双峰县],432522
湖南省,[娄底地区],[邵东县],432523
湖南省,[娄底地区],[新化县],432524
湖南省,[娄底地区],[新邵县],432525
湖南省,[邵阳地区],[邵阳县],432621
湖南省,[邵阳地区],[隆回县],432622
湖南省,[邵阳地区],[武冈县],432623
湖南省,[邵阳地区],[洞口县],432624
湖南省,[邵阳地区],[新宁县],432625
湖南省,[邵阳地区],[绥宁县],432626
湖南省,[邵阳地区],[城步苗族自治县],432627
湖南省,[衡阳地区],[衡阳县],432721
湖南省,[衡阳地区],[衡南县],432722
湖南省,[衡阳地区],[衡山县],432723
湖南省,[衡阳地区],[衡东县],432724
湖南省,[衡阳地区],[常宁县],432725
湖南省,[衡阳地区],[祁东县],432726
湖南省,[衡阳地区],[祁阳县],432727
湖南省,[郴州地区],[郴州市],432801
湖南省,[郴州地区],[资兴市],432802
湖南省,[郴州地区],[郴县],432821
湖南省,[郴州地区],[桂阳县],432822
湖南省,[郴州地区],[永兴县],432823
湖南省,[郴州地区],[宜章县],432824
湖南省,[郴州地区],[资兴县],432825
湖南省,[郴州地区],[嘉禾县],432826
湖南省,[郴州地区],[临武县],432827
湖南省,[郴州地区],[汝城县],432828
湖南省,[郴州地区],[桂东县],432829
湖南省,[郴州地区],[耒阳县],432830
湖南省,[郴州地区],[安仁县],432831
湖南省,[零陵地区],[永州市],432901
湖南省,[零陵地区],[冷水滩市],432902
湖南省,[零陵地区],[零陵县],432921
湖南省,[零陵地区],[东安县],432922
湖南省,[零陵地区],[道县],432923
湖南省,[零陵地区],[宁远县],432924
湖南省,[零陵地区],[江永县],432925
湖南省,[零陵地区],[江华瑶族自治县],432926
湖南省,[零陵地区],[蓝山县],432927
湖南省,[零陵地区],[新田县],432928
湖南省,[零陵地区],[双牌县],432929
湖南省,[零陵地区],[祁阳县],432930
湖南省,[怀化地区],[怀化市],433001
湖南省,[怀化地区],[洪江市],433002
湖南省,[怀化地区],[黔阳县],433021
湖南省,[怀化地区],[沅陵县],433022
湖南省,[怀化地区],[辰溪县],433023
湖南省,[怀化地区],[溆浦县],433024
湖南省,[怀化地区],[麻阳苗族自治县],433025
湖南省,[怀化地区],[新晃侗族自治县],433026
湖南省,[怀化地区],[芷江侗族自治县],433027
湖南省,[怀化地区],[怀化县],433028
湖南省,[怀化地区],[会同县],433029
湖南省,[怀化地区],[靖州苗族侗族自治县],433030
湖南省,[怀化地区],[通道侗族自治县],433031
湖南省,湘西土家族苗族自治州,吉首市,433101
湖南省,湘西土家族苗族自治州,[大庸市],433102
湖南省,湘西土家族苗族自治州,[吉首县],433121
湖南省,湘西土家族苗族自治州,泸溪县,433122
湖南省,湘西土家族苗族自治州,凤凰县,433123
湖南省,湘西土家族苗族自治州,花垣县,433124
湖南省,湘西土家族苗族自治州,保靖县,433125
湖南省,湘西土家族苗族自治州,古丈县,433126
湖南省,湘西土家族苗族自治州,永顺县,433127
湖南省,湘西土家族苗族自治州,[大庸县],433128
湖南省,湘西土家族苗族自治州,[桑植县],433129
湖南省,湘西土家族苗族自治州,龙山县,433130
湖南省,[省直辖县级行政区划],[醴陵市],439001
湖南省,[省直辖县级行政区划],[湘乡市],439002
湖南省,[省直辖县级行政区划],[耒阳市],439003
湖南省,[省直辖县级行政区划],[汨罗市],439004
湖南省,[省直辖县级行政区划],[津市市],439005
湖南省,[省直辖县级行政区划],[韶山市],439006
湖南省,[省直辖县级行政区划],[临湘市],439007
湖南省,[省直辖县级行政区划],[浏阳市],439008
湖南省,[省直辖县级行政区划],[资兴市],439009
湖南省,[省直辖县级行政区划],[沅江市],439010
湖南省,[省直辖县级行政区划],[武冈市],439011
广东省,广州市,[东山区],440102
广东省,广州市,荔湾区,440103
广东省,广州市,越秀区,440104
广东省,广州市,海珠区,440105
广东省,广州市,天河区,440106
广东省,广州市,[芳村区],440107
广东省,广州市,白云区,440111
广东省,广州市,黄埔区,440112
广东省,广州市,番禺区,440113
广东省,广州市,花都区,440114
广东省,广州市,南沙区,440115
广东省,广州市,[萝岗区],440116
广东省,广州市,从化区,440117
广东省,广州市,增城区,440118
广东省,广州市,[市区],440120
广东省,广州市,[花县],440121
广东省,广州市,[从化县],440122
广东省,广州市,[新丰县],440123
广东省,广州市,[龙门县],440124
广东省,广州市,[增城县],440125
广东省,广州市,[番禺县],440126
广东省,广州市,[清远县],440127
广东省,广州市,[佛冈县],440128
广东省,广州市,[番禺市],440181
广东省,广州市,[花都市],440182
广东省,广州市,[增城市],440183
广东省,广州市,[从化市],440184
广东省,韶关市,[北江区],440202
广东省,韶关市,武江区,440203
广东省,韶关市,浈江区,440204
广东省,韶关市,曲江区,440205
广东省,韶关市,[市区],440220
广东省,韶关市,[曲江县],440221
广东省,韶关市,始兴县,440222
广东省,韶关市,[南雄县],440223
广东省,韶关市,仁化县,440224
广东省,韶关市,[乐昌县],440225
广东省,韶关市,[连县],440226
广东省,韶关市,[阳山县],440227
广东省,韶关市,[英德县],440228
广东省,韶关市,翁源县,440229
广东省,韶关市,[连山壮族瑶族自治县],440230
广东省,韶关市,[连南瑶族自治县],440231
广东省,韶关市,乳源瑶族自治县,440232
广东省,韶关市,新丰县,440233
广东省,韶关市,乐昌市,440281
广东省,韶关市,南雄市,440282
广东省,深圳市,[沙头角区],440302
广东省,深圳市,罗湖区,440303
广东省,深圳市,福田区,440304
广东省,深圳市,南山区,440305
广东省,深圳市,宝安区,440306
广东省,深圳市,龙岗区,440307
广东省,深圳市,盐田区,440308
广东省,深圳市,龙华区,440309
广东省,深圳市,坪山区,440310
广东省,深圳市,光明区,440311
广东省,深圳市,[市区],440320
广东省,深圳市,[宝安县],440321
广东省,珠海市,香洲区,440402
广东省,珠海市,斗门区,440403
广东省,珠海市,金湾区,440404
广东省,珠海市,[斗门县],440421
广东省,汕头市,[同平区],440502
广东省,汕头市,[安平区],440503
广东省,汕头市,[公园区],440504
广东省,汕头市,[金沙区],440505
广东省,汕头市,[达濠区],440506
广东省,汕头市,龙湖区,440507
广东省,汕头市,[金园区],440508
广东省,汕头市,[升平区],440509
广东省,汕头市,[河浦区],440510
广东省,汕头市,金平区,440511
广东省,汕头市,濠江区,440512
广东省,汕头市,潮阳区,440513
广东省,汕头市,潮南区,440514
广东省,汕头市,澄海区,440515
广东省,汕头市,[潮州市],440520
广东省,汕头市,[澄海县],440521
广东省,汕头市,[饶平县],440522
广东省,汕头市,南澳县,440523
广东省,汕头市,[潮阳县],440524
广东省,汕头市,[揭阳县],440525
广东省,汕头市,[揭西县],440526
广东省,汕头市,[普宁县],440527
广东省,汕头市,[惠来县],440528
广东省,汕头市,[潮州市],440581
广东省,汕头市,[潮阳市],440582
广东省,汕头市,[澄海市],440583
广东省,佛山市,[城区],440602
广东省,佛山市,[石湾区],440603
广东省,佛山市,禅城区,440604
广东省,佛山市,南海区,440605
广东省,佛山市,顺德区,440606
广东省,佛山市,三水区,440607
广东省,佛山市,高明区,440608
广东省,佛山市,[中山市],440620
广东省,佛山市,[三水县],440621
广东省,佛山市,[南海县],440622
广东省,佛山市,[顺德县],440623
广东省,佛山市,[高明县],440624
广东省,佛山市,[顺德市],440681
广东省,佛山市,[南海市],440682
广东省,佛山市,[三水市],440683
广东省,佛山市,[高明市],440684
广东省,江门市,[江海区],440702
广东省,江门市,蓬江区,440703
广东省,江门市,江海区,440704
广东省,江门市,新会区,440705
广东省,江门市,[蓬江区],440711
广东省,江门市,[新会县],440721
广东省,江门市,[台山县],440722
广东省,江门市,[恩平县],440723
广东省,江门市,[开平县],440724
广东省,江门市,[鹤山县],440725
广东省,江门市,[阳江县],440726
广东省,江门市,[阳春县],440727
广东省,江门市,台山市,440781
广东省,江门市,[新会市],440782
广东省,江门市,开平市,440783
广东省,江门市,鹤山市,440784
广东省,江门市,恩平市,440785
广东省,湛江市,赤坎区,440802
广东省,湛江市,霞山区,440803
广东省,湛江市,坡头区,440804
广东省,湛江市,麻章区,440811
广东省,湛江市,[吴川县],440821
广东省,湛江市,[廉江县],440822
广东省,湛江市,遂溪县,440823
广东省,湛江市,[海康县],440824
广东省,湛江市,徐闻县,440825
广东省,湛江市,廉江市,440881
广东省,湛江市,雷州市,440882
广东省,湛江市,吴川市,440883
广东省,茂名市,茂南区,440902
广东省,茂名市,[茂港区],440903
广东省,茂名市,电白区,440904
广东省,茂名市,[信宜县],440921
广东省,茂名市,[高州县],440922
广东省,茂名市,[电白县],440923
广东省,茂名市,[化州县],440924
广东省,茂名市,高州市,440981
广东省,茂名市,化州市,440982
广东省,茂名市,信宜市,440983
广东省,[海口市],[海口市],441000
广东省,[三亚市],[三亚市],441100
广东省,肇庆市,端州区,441202
广东省,肇庆市,鼎湖区,441203
广东省,肇庆市,高要区,441204
广东省,肇庆市,[高要县],441221
广东省,肇庆市,[四会县],441222
广东省,肇庆市,广宁县,441223
广东省,肇庆市,怀集县,441224
广东省,肇庆市,封开县,441225
广东省,肇庆市,德庆县,441226
广东省,肇庆市,[云浮县],441227
广东省,肇庆市,[新兴县],441228
广东省,肇庆市,[郁南县],441229
广东省,肇庆市,[罗定县],441230
广东省,肇庆市,[云浮市],441281
广东省,肇庆市,[罗定市],441282
广东省,肇庆市,[高要市],441283
广东省,肇庆市,四会市,441284
广东省,惠州市,惠城区,441302
广东省,惠州市,惠阳区,441303
广东省,惠州市,[惠阳县],441321
广东省,惠州市,博罗县,441322
广东省,惠州市,惠东县,441323
广东省,惠州市,龙门县,441324
广东省,惠州市,[惠阳市],441381
广东省,梅州市,梅江区,441402
广东省,梅州市,梅县区,441403
广东省,梅州市,[梅县],441421
广东省,梅州市,大埔县,441422
广东省,梅州市,丰顺县,441423
广东省,梅州市,五华县,441424
广东省,梅州市,[兴宁县],441425
广东省,梅州市,平远县,441426
广东省,梅州市,蕉岭县,441427
广东省,梅州市,兴宁市,441481
广东省,汕尾市,城区,441502
广东省,汕尾市,海丰县,441521
广东省,汕尾市,[陆丰县],441522
广东省,汕尾市,陆河县,441523
广东省,汕尾市,陆丰市,441581
广东省,河源市,源城区,441602
广东省,河源市,[郊区],441611
广东省,河源市,紫金县,441621
广东省,河源市,龙川县,441622
广东省,河源市,连平县,441623
广东省,河源市,和平县,441624
广东省,河源市,东源县,441625
广东省,阳江市,江城区,441702
广东省,阳江市,[阳东区],441703
广东省,阳江市,阳东区,441704
广东省,阳江市,阳西县,441721
广东省,阳江市,[阳春县],441722
广东省,阳江市,[阳东县],441723
广东省,阳江市,阳春市,441781
广东省,清远市,清城区,441802
广东省,清远市,清新区,441803
广东省,清远市,[清郊区],441811
广东省,清远市,佛冈县,441821
广东省,清远市,[英德县],441822
广东省,清远市,阳山县,441823
广东省,清远市,[连县],441824
广东省,清远市,连山壮族瑶族自治县,441825
广东省,清远市,连南瑶族自治县,441826
广东省,清远市,[清新县],441827
广东省,清远市,英德市,441881
广东省,清远市,连州市,441882
广东省,东莞市,东莞市,441900
广东省,中山市,中山市,442000
广东省,[海南行政区],[海口市],442101
广东省,[海南行政区],[琼山县],442121
广东省,[海南行政区],[文昌县],442122
广东省,[海南行政区],[琼海县],442123
广东省,[海南行政区],[万宁县],442124
广东省,[海南行政区],[定安县],442125
广东省,[海南行政区],[屯昌县],442126
广东省,[海南行政区],[澄迈县],442127
广东省,[海南行政区],[临高县],442128
广东省,[海南行政区],[儋县],442129
广东省,[海南黎族苗族自治州],[三亚市],442201
广东省,[海南黎族苗族自治州],[通什市],442202
广东省,[海南黎族苗族自治州],[崖县],442221
广东省,[海南黎族苗族自治州],[东方黎族自治县],442222
广东省,[海南黎族苗族自治州],[乐东黎族自治县],442223
广东省,[海南黎族苗族自治州],[琼中黎族苗族自治县],442224
广东省,[海南黎族苗族自治州],[保亭黎族苗族自治县],442225
广东省,[海南黎族苗族自治州],[陵水黎族自治县],442226
广东省,[海南黎族苗族自治州],[白沙黎族自治县],442227
广东省,[海南黎族苗族自治州],[昌江黎族自治县],442228
广东省,[海南黎族苗族自治州],[西沙、南沙、中沙群岛],442229
广东省,[汕头地区],[汕头市],442301
广东省,[汕头地区],[潮州市],442302
广东省,[汕头地区],[潮安县],442321
广东省,[汕头地区],[澄海县],442322
广东省,[汕头地区],[饶平县],442323
广东省,[汕头地区],[南澳县],442324
广东省,[汕头地区],[潮阳县],442325
广东省,[汕头地区],[揭阳县],442326
广东省,[汕头地区],[揭西县],442327
广东省,[汕头地区],[普宁县],442328
广东省,[汕头地区],[惠来县],442329
广东省,[汕头地区],[陆丰县],442330
广东省,[汕头地区],[海丰县],442331
广东省,[梅县地区],[梅县市],442401
广东省,[梅县地区],[梅县],442421
广东省,[梅县地区],[大埔县],442422
广东省,[梅县地区],[丰顺县],442423
广东省,[梅县地区],[五华县],442424
广东省,[梅县地区],[兴宁县],442425
广东省,[梅县地区],[平远县],442426
广东省,[梅县地区],[蕉岭县],442427
广东省,[惠阳地区],[惠州市],442501
广东省,[惠阳地区],[东莞市],442502
广东省,[惠阳地区],[惠阳县],442521
广东省,[惠阳地区],[紫金县],442522
广东省,[惠阳地区],[和平县],442523
广东省,[惠阳地区],[连平县],442524
广东省,[惠阳地区],[河源县],442525
广东省,[惠阳地区],[博罗县],442526
广东省,[惠阳地区],[东莞县],442527
广东省,[惠阳地区],[惠东县],442528
广东省,[惠阳地区],[龙川县],442529
广东省,[惠阳地区],[陆丰县],442530
广东省,[惠阳地区],[海丰县],442531
广东省,[韶关地区],[始兴县],442621
广东省,[韶关地区],[南雄县],442622
广东省,[韶关地区],[仁化县],442623
广东省,[韶关地区],[乐昌县],442624
广东省,[韶关地区],[连县],442625
广东省,[韶关地区],[阳山县],442626
广东省,[韶关地区],[英德县],442627
广东省,[韶关地区],[清远县],442628
广东省,[韶关地区],[佛冈县],442629
广东省,[韶关地区],[翁源县],442630
广东省,[韶关地区],[连山壮族瑶族自治县],442631
广东省,[韶关地区],[连南瑶族自治县],442632
广东省,[韶关地区],[乳源瑶族自治县],442633
广东省,[佛山地区],[佛山市],442701
广东省,[佛山地区],[江门市],442702
广东省,[佛山地区],[三水县],442721
广东省,[佛山地区],[南海县],442722
广东省,[佛山地区],[顺德县],442723
广东省,[佛山地区],[中山县],442724
广东省,[佛山地区],[斗门县],442725
广东省,[佛山地区],[新会县],442726
广东省,[佛山地区],[台山县],442727
广东省,[佛山地区],[恩平县],442728
广东省,[佛山地区],[开平县],442729
广东省,[佛山地区],[高鹤县],442730
